,title,description,image,site,link,tags
57,نامه سعید نمکی به رهبر انقلاب: پیام امیدبخش و پدرانه شما خستگی نفسگیر و جانکاه را از جسم و جان همکاران زدود,در نامه وزیر بهداشت آمده است: پیام­ امید­بخش­، پدرانه­، مهربانانه و سرشار از صفای حضرتعالی همکاران عزیزم را که در سراسر کشور، شبانه‌­روز و بی‌­هراس دل به دریای بلا زده‌­اند تا هموطنان گرفتار در گرداب بیماری نوپدید را برهانند سراپا شوق و امید کرد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/01/09/1398010915134250717032734.jpg,tasnim,https://tn.ai/2212601,اجتماعی
58,رفتار وحشیانه پلیس آمریکا با کودک 6ساله +فیلم,پلیس آمریکا در اقدامی وحشیانه با دستبندزدن به دستان یک کودک 6ساله او را از مدرسه اخراج کرد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/12/08/1398120823095670519800684.jpg,tasnim,https://tn.ai/2212604,اجتماعی
59,سیل هزار میلیارد تومان به راه‌های استان لرستان خسارت زد,معاون برنامه ریزی سازمان راهداری از خسارت 1000 میلیارد تومانی سیل به راه های استان لرستان خبر داد و گفت: ماشین آلات راهداری 6 استان برای بازگشایی راه ها در حال انتقال به لرستان هستند.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/12/09/1398120909132847019801184.jpg,tasnim,https://tn.ai/2212633,اقتصادی
60,مهدهای کودک استان تهران تا دوشنبه تعطیل است,مدیرکل بهزیستی استان تهران از تعطیلی مهدهای کودک و مراکز روزانه توانبخشی بهزیستی استان تهران تا دوشنبه هفته آینده خبر داد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1395/07/17/139507172103426318884394.jpg,tasnim,https://tn.ai/2212636,اجتماعی
61,اعتراف ترامپ به احتمال وخامت اوضاع ناشی از ویروس کرونا در آمریکا,پس از آنکه ترامپ سعی کرده بود سطح شیوع ویروس کرونا در آمریکارا کم اهمیت و پایین جلوه دهد اما با گذشت یک روز مجبور شد به احتمال وخامت اوضاع اعتراف کند.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/07/04/1398070416131176718501294.jpg,tasnim,https://tn.ai/2212641,بین الملل
62,تسهیلات خرید 1.2 میلیون تومانی به بازنشستگان برای خرید کالا,"مدیرعامل صندوق بازنشستگی کشوری جزئیات ""طرح یاری"" ویژه بازنشستگان این صندوق را اعلام کرد.",https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/12/09/1398120909441541219801204.jpg,tasnim,https://tn.ai/2212647,اجتماعی
63,روایت وزیر اسبق بهداشت از تأکید رهبر انقلاب برای حفظ سلامت مردم,کامران باقری لنکرانی وزیر اسبق بهداشت در یادداشتی به بررسی پیام رهبر انقلاب و برخی از اقدامات و پیگیری‌های ایشان در جریان مقابله با همه‌گیری ویروس کرونا پرداخت.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/13920411093702390778574.jpg,tasnim,https://tn.ai/2212689,سیاسی
64,مصاحبه|رفتار منطقه‌ای تونس به مقاومت نزدیک‌تر است/ دورنمای دولت جدید پس از رای اعتماد,کارشناس تحولات شمال آفریقا با بیان اینکه دولت جدید تونس نتوانست رای اعتماد قوی از پارلمان بگیرد و ممکن است چالش‌هایی برایش ایجاد شود، گفت: طی یکی و دوسال آینده نمی‌توانیم انتظارات برجسته‌ای از این دولت داشته باشیم.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/11/08/1398110814002072819516344.jpg,tasnim,https://tn.ai/2212859,بین الملل
65,خوزستان| خروجی سد دز از امروز تا 2 برابر افزایش می‌یابد؛ شهروندان در حاشیه رودخانه مراقب باشند,معاون مطالعات پایه و طرح‌های جامع منابع آب سازمان آب و برق خوزستان گفت: خروجی سد دز از امروز با افزایش 2 برابری به 500 مترمکعب در ثانیه افزایش‌یافته اما خروجی سد کرخه فعلاً تغییری نخواهد داشت.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/01/10/1398011011460347617039394.jpg,tasnim,https://tn.ai/2212872,استانها
66,تصمیمات جدید ستاد ملی مبارزه با بیماری کرونا برای تعطیلی مدارس و دانشگاه‌ها/ پیک اصلی بیماری در هفته آینده است,وزیر بهداشت، درمان و آموزش پزشکی تصمیمات جدید ستاد ملی مبارزه با بیماری کرونا برای تعطیلی مدارس و دانشگاه‌ها و همچنین روند ویروس کرونا را اعلام کرد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/11/21/1398112123383336519644364.jpg,tasnim,https://tn.ai/2212889,اجتماعی
67,فلسطین|حضور 50 هزار نفر در نماز جمعه مسجدالاقصی/ ده‌ها زخمی در یورش اشغالگران به الخلیل و نابلس,ده‌ها هزار فلسطینی امروز در آیین نماز جمعه در مسجدالاقصی با وجود تهدیدها و تجاوزگری مستمر نظامیان رژیم صهیونیستی شرکت کردند.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/12/09/1398120917151728919803803.jpg,tasnim,https://tn.ai/2212935,بین الملل
68,سرلشکر ایزدی: در روزهای اخیر یک حمله سایبری بزرگ به زیرساخت‌های کشور خنثی شد/ قرار بود به‌جای «حاج قاسم» به نیروی قدس بروم,"فرمانده قرارگاه سایبری و تهدیدات نوین قرارگاه مرکزی خاتم‌الانبیاء(ص) با بیان ""هرچه جلوتر برویم، اطلاعات و ابعاد بیشتری از تلفات عین‌الاسد روشن خواهد شد""، گفت: آمریکا تقاص ترور سردار سلیمانی را پس خواهد داد.",https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1395/02/21/139502211306175157677714.jpg,tasnim,https://tn.ai/2212951,سیاسی
69,اعلام آمادگی چین برای ارسال کمک‌های تخصصی بیشتر به ایران برای مبارزه با کرونا,وزیر امور خارجه چین در تماس تلفنی با همتای ایرانی خود ضمن تشکر از وی بابت ابراز همدردی با دولت و ملت چین در اوج بحران کرونا، از آمادگی کشورش برای ارسال کمک‌های تخصصی و همکاری علمی با ایران در زمینه مبارزه با کرونا خبر داد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/02/27/139802271730112917441174.jpg,tasnim,https://tn.ai/2212958,بین الملل
70,وزیر صمت: اقلام اساسی مردم به‌صورت نامحدود توزیع می‌شود,وزیر صنعت، معدن و تجارت از عرضه نامحدود اقلام اساسی مانند برنج، روغن، شکر و گوشت مرغ خبر داد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/11/08/1398110811305759019515014.png,tasnim,https://tn.ai/2212994,اقتصادی
71,کیت تشخیص قطعی کرونا تولید وزارت دفاع تأیید شد,سخنگوی دولت با بیان اینکه دستاوردهای مقابله با کرونا در هفته‌های آتی بیشتر خواهد شد، گفت: انستیتو پاستور عملکرد کیت‌های ساخت وزارت دفاع و پشتیبانی نیروهای مسلح را تأیید کرده است.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/12/07/1398120709023733919789744.jpg,tasnim,https://tn.ai/2212999,اجتماعی
72,درخواست نمکی از لاریجانی برای تعطیلی جلسات مجلس تا اطلاع ثانوی,رییس ستاد ملی مقابله با بیماری کرونا از رییس مجلس شورای اسلامی خواست، با توجه به شیوع کرونا &nbsp;با قدرت سرایت &nbsp;بالا و احتمال آلودگی دیگران، جلسات علنی و غیر علنی مجلس تا اطلاع ثانوی تعطیل گردد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/12/04/1398120410354452319769964.jpg,tasnim,https://tn.ai/2213003,سیاسی
73,سوریه| حمایت آشکار ترامپ از گروه‌های تروریستی در گفت‌وگوی تلفنی با اردوغان,رؤسای جمهور آمریکا و ترکیه در تماسی تلفنی درباره آخرین تحولات استان ادلب سوریه گفتگو کردند که طی آن ترامپ حمایت خود از ترکیه و گروه‌های تروریستی مورد حمایت آن را مورد تاکید قرار داد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/10/26/1398102603553416419420684.jpg,tasnim,https://tn.ai/2213004,بین الملل
74,واکنش موسوی به اظهارات فریبکارانه وزیر خارجه آمریکا: حرکات نمایشی با اغراض سیاسی راه مبارزه با کرونا نیست,سخنگوی وزارت امور خارجه کشورمان ادعای وزیر خارجه آمریکا مبنی بر آمادگی این کشور برای کمک به ایران را یک حرکت ریاکارانه و سیاسی به‌منظور فریب افکار عمومی جهانیان خواند و تأکید کرد که مبارزه با کرونا نیازمند یک اراده جهانی و همکاری بین‌المللی است.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/10/29/1398102902374867819444294.png,tasnim,https://tn.ai/2213008,بین الملل
75,توضیحات روابط عمومی مجلس پیرامون تعطیلی جلسات علنی پارلمان,روابط عمومی مجلس شورای اسلامی پیرامون تعطیلی جلسات علنی پارلمان توضیح داد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/12/03/1398120310432021119764604.jpg,tasnim,https://tn.ai/2213017,سیاسی
76,آمریکا|کاخ سفید پنهان‌کاری درباره شیوع کرونا را به گردن رسانه‌ها انداخت!,رئیس ستاد کارکنان کاخ سفید در اظهاراتی مدعی شد علت منتشر نشدن اخبار مربوط به شیوع کرونا در رسانه‌های آمریکایی این بوده است که آنها خودشان ترجیح داده‌اند که به موضوعات دیگری از جمله استیضاح رئیس‌جمهور آمریکا بپردازند.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1397/09/24/1397092402043498516137214.jpg,tasnim,https://tn.ai/2213019,بین الملل
77,پاسخ سخنگوی وزارت بهداشت به دروغ‌پردازی بی‌بی‌سی/ رسانه ملکه باز هم به کاهدان زده,رییس مرکز روابط عمومی وزارت بهداشت&nbsp;ادعای مطرح‌شده از طرف شبکه بی‌بی‌سی فارسی مبنی بر جان باختن 210 نفر در کشور به‌علت ویروس کرونا را رد کرد و گفت: ادعای این رسانه بی‌ربط است و باز هم به کاهدان زده است.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1397/04/27/1397042717483822314788364.jpg,tasnim,https://tn.ai/2213025,اجتماعی
